n,bits,mitigation,checksum_mode,action,fault_op,fault_site,stage,slot,bit,seed,fault_observed,golden_match,detected,corrected,max_abs_error,mean_abs_error,rms_error,relative_l2_error,snr_db,checks_performed,check_failures,stage_checks,stage_failures,s1_failures,s2_failures,recomputations,elapsed_ntt_ns,mitigation_time_ns,mod_adds,mod_subs,mod_muls,memory_reads,memory_writes
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,22,8,3,PASS,FAIL,yes,no,7.63650782e2,3.66634426e2,4.01464001e2,3.15217304e1,-29.97220100,42,3,42,3,3,0,0,972207 ns,894045,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,22,24,3,PASS,FAIL,yes,no,8.97757137e2,3.46672745e2,4.02790093e2,3.16258511e1,-30.00084442,42,3,42,3,3,0,0,2335168 ns,1770084,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,22,26,3,PASS,FAIL,yes,no,9.98353535e2,3.89190345e2,4.49989278e2,3.53317873e1,-30.96331215,42,3,42,3,3,0,0,1209876 ns,1117168,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,29,0,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,29,8,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,29,24,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,29,26,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,30,0,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,30,8,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,30,24,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,30,26,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,31,0,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,31,8,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,31,24,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,31,26,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,37,0,3,PASS,FAIL,yes,no,1.08179194e3,3.59341533e2,4.21279236e2,3.30775623e1,-30.39066991,42,3,42,3,3,0,0,952085 ns,880961,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,37,8,3,PASS,FAIL,yes,no,8.96560705e2,3.63047520e2,4.25841305e2,3.34357620e1,-30.48422450,42,3,42,3,3,0,0,969250 ns,895332,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,37,24,3,PASS,FAIL,yes,no,1.00093902e3,3.86705527e2,4.33360207e2,3.40261233e1,-30.63624942,42,3,42,3,3,0,0,995707 ns,919335,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,37,26,3,PASS,FAIL,yes,no,8.22118352e2,3.88419543e2,4.37301750e2,3.43356012e1,-30.71489313,42,3,42,3,3,0,0,959250 ns,882749,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,44,0,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,44,8,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,44,24,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,44,26,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,51,0,3,PASS,FAIL,yes,no,9.22178831e2,3.36841351e2,3.88564746e2,3.05089201e1,-29.68853672,42,3,42,3,3,0,0,984291 ns,898749,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,51,8,3,PASS,FAIL,yes,no,8.45474148e2,3.49943395e2,3.97297621e2,3.11945989e1,-29.88158811,42,3,42,3,3,0,0,475375 ns,434875,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,51,24,3,PASS,FAIL,yes,no,8.93000014e2,3.55208029e2,3.97333589e2,3.11974230e1,-29.88237442,42,3,42,3,3,0,0,947833 ns,882665,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,51,26,3,PASS,FAIL,yes,no,8.91163907e2,3.65747915e2,4.10358854e2,3.22201271e1,-30.16254499,42,3,42,3,3,0,0,963373 ns,887211,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,56,0,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,56,8,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,56,24,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,56,26,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,68,0,3,PASS,FAIL,yes,no,8.82771631e2,3.51267015e2,4.11070475e2,3.22760015e1,-30.17759453,42,3,42,3,3,0,0,1224541 ns,1139245,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,68,8,3,PASS,FAIL,yes,no,9.95302613e2,3.79064893e2,4.30234995e2,3.37807412e1,-30.57338348,42,3,42,3,3,0,0,966167 ns,888500,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,68,24,3,PASS,FAIL,yes,no,1.07352044e3,3.62240514e2,4.12709221e2,3.24046708e1,-30.21215227,42,3,42,3,3,0,0,966708 ns,884545,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,68,26,3,PASS,FAIL,yes,no,7.71688310e2,3.57347021e2,3.94201494e2,3.09515004e1,-29.81363415,42,3,42,3,3,0,0,955874 ns,886332,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,70,0,3,PASS,FAIL,yes,no,8.84840053e2,3.75616221e2,4.27347160e2,3.35539972e1,-30.51488527,42,3,42,3,3,0,0,746292 ns,687290,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,70,8,3,PASS,FAIL,yes,no,8.33151399e2,3.24119899e2,3.68128215e2,2.89043060e1,-29.21925093,42,3,42,3,3,0,0,2014165 ns,1904459,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,70,24,3,PASS,FAIL,yes,no,9.00510848e2,3.85410865e2,4.38200774e2,3.44061899e1,-30.73273163,42,3,42,3,3,0,0,1167084 ns,1080541,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,70,26,3,PASS,FAIL,yes,no,9.37707721e2,3.83064390e2,4.38353669e2,3.44181947e1,-30.73576174,42,3,42,3,3,0,0,982168 ns,899619,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,72,0,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,72,8,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,72,24,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,72,26,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,89,0,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,89,8,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,89,24,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,89,26,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,92,0,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,92,8,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,92,24,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,92,26,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,95,0,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,95,8,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,95,24,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,95,26,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,96,0,3,PASS,FAIL,yes,no,7.63906373e2,3.55695801e2,4.00066180e2,3.14119777e1,-29.94190561,42,3,42,3,3,0,0,939041 ns,866542,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,96,8,3,PASS,FAIL,yes,no,8.06333469e2,3.69264686e2,4.13051392e2,3.24315370e1,-30.21935063,42,3,42,3,3,0,0,340875 ns,312045,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,96,24,3,PASS,FAIL,yes,no,9.26295793e2,3.42991668e2,3.93519207e2,3.08979293e1,-29.79858750,42,3,42,3,3,0,0,1732082 ns,1633578,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,96,26,3,PASS,FAIL,yes,no,8.21211598e2,3.61734659e2,4.09090100e2,3.21205084e1,-30.13564821,42,3,42,3,3,0,0,915502 ns,835497,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,97,0,3,PASS,FAIL,yes,no,9.90581960e2,3.71395796e2,4.29113946e2,3.36927198e1,-30.55072140,42,3,42,3,3,0,0,818000 ns,752583,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,97,8,3,PASS,FAIL,yes,no,9.48344895e2,3.57054520e2,4.01126853e2,3.14952586e1,-29.96490356,42,3,42,3,3,0,0,968292 ns,892085,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,97,24,3,PASS,FAIL,yes,no,9.84816096e2,3.67780847e2,4.17651919e2,3.27927564e1,-30.31555845,42,3,42,3,3,0,0,970834 ns,885000,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,97,26,3,PASS,FAIL,yes,no,8.96407429e2,3.85364796e2,4.26954014e2,3.35231285e1,-30.50689084,42,3,42,3,3,0,0,316792 ns,287332,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,103,0,3,PASS,FAIL,yes,no,9.50727920e2,3.86680465e2,4.37647435e2,3.43627434e1,-30.72175657,42,3,42,3,3,0,0,960167 ns,888334,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,103,8,3,PASS,FAIL,yes,no,9.13945956e2,3.67002640e2,4.14746693e2,3.25646468e1,-30.25492745,42,3,42,3,3,0,0,961750 ns,886628,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,103,24,3,PASS,FAIL,yes,no,1.21556274e3,3.72489525e2,4.36319607e2,3.42584863e1,-30.69536341,42,3,42,3,3,0,0,989709 ns,900542,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,103,26,3,PASS,FAIL,yes,no,8.65130782e2,3.72802542e2,4.24306510e2,3.33152546e1,-30.45286273,42,3,42,3,3,0,0,948876 ns,877625,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,104,0,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,104,8,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,104,24,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,104,26,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,107,0,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,107,8,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,107,24,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,107,26,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,111,0,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,111,8,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,111,24,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,111,26,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,117,0,3,PASS,FAIL,yes,no,8.73639661e2,3.75675270e2,4.27160373e2,3.35393312e1,-30.51108797,42,3,42,3,3,0,0,993126 ns,895333,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,117,8,3,PASS,FAIL,yes,no,8.94665127e2,3.65420833e2,4.25739572e2,3.34277743e1,-30.48214921,42,3,42,3,3,0,0,957374 ns,881627,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,117,24,3,PASS,FAIL,yes,no,8.24472574e2,3.67320644e2,4.02232961e2,3.15821068e1,-29.98882195,42,3,42,3,3,0,0,937416 ns,874253,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,117,26,3,PASS,FAIL,yes,no,1.06499705e3,3.64176603e2,4.17080819e2,3.27479153e1,-30.30367318,42,3,42,3,3,0,0,891457 ns,822541,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,118,0,3,PASS,FAIL,yes,no,7.78602955e2,3.80245919e2,4.26137629e2,3.34590285e1,-30.49026653,42,3,42,3,3,0,0,867958 ns,807787,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,118,8,3,PASS,FAIL,yes,no,9.16491518e2,3.36389687e2,3.91662849e2,3.07521737e1,-29.75751639,42,3,42,3,3,0,0,733582 ns,684212,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,118,24,3,PASS,FAIL,yes,no,9.32279332e2,3.58383339e2,4.15280785e2,3.26065822e1,-30.26610556,42,3,42,3,3,0,0,1033165 ns,894751,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,118,26,3,PASS,FAIL,yes,no,8.65958839e2,3.63750113e2,4.21467595e2,3.30923516e1,-30.39455260,42,3,42,3,3,0,0,902291 ns,826204,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,120,0,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,120,8,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,120,24,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,120,26,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,123,0,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,123,8,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,123,24,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,123,26,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,126,0,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,126,8,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,126,24,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,126,26,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,127,0,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,127,8,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,127,24,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,3,127,26,3,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,28,stage-checksum,sum,detect-only,ntt,add-output,6,3,0,1,PASS,FAIL,yes,no,7.85034314e2,3.99461415e2,4.43893248e2,3.48531456e1,-30.84483961,42,3,42,3,3,0,0,301126 ns,280042,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,add-output,6,3,8,1,PASS,FAIL,yes,no,1.01866333e3,3.56937348e2,4.11655608e2,3.23219443e1,-30.18994954,42,3,42,3,3,0,0,866874 ns,809375,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,add-output,6,3,24,1,PASS,FAIL,yes,no,8.49117061e2,3.97155110e2,4.51210109e2,3.54276432e1,-30.98684524,42,3,42,3,3,0,0,891042 ns,817418,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,add-output,6,3,26,1,PASS,FAIL,yes,no,8.53670892e2,3.93263393e2,4.37211852e2,3.43285427e1,-30.71310736,42,3,42,3,3,0,0,695375 ns,641455,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,add-output,6,12,0,1,PASS,FAIL,yes,no,8.32205867e2,3.91851661e2,4.27719549e2,3.35832360e1,-30.52245082,42,3,42,3,3,0,0,941458 ns,875836,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,add-output,6,12,8,1,PASS,FAIL,yes,no,8.03519680e2,3.45638444e2,3.96393811e2,3.11236345e1,-29.86180613,42,3,42,3,3,0,0,954043 ns,887082,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,add-output,6,12,24,1,PASS,FAIL,yes,no,8.13727145e2,3.62719999e2,4.02701115e2,3.16188647e1,-29.99892546,42,3,42,3,3,0,0,1044042 ns,954164,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,add-output,6,12,26,1,PASS,FAIL,yes,no,8.59675712e2,3.67562070e2,4.06930288e2,3.19509265e1,-30.08966914,42,3,42,3,3,0,0,1004459 ns,925297,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,add-output,6,22,0,1,PASS,FAIL,yes,no,8.97398060e2,4.03986076e2,4.43962275e2,3.48585654e1,-30.84619018,42,3,42,3,3,0,0,731251 ns,681251,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,add-output,6,22,8,1,PASS,FAIL,yes,no,1.19680858e3,3.74219903e2,4.44823595e2,3.49261936e1,-30.86302514,42,3,42,3,3,0,0,1093918 ns,999586,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,add-output,6,22,24,1,PASS,FAIL,yes,no,8.33024267e2,3.59719415e2,4.14259431e2,3.25263885e1,-30.24471690,42,3,42,3,3,0,0,960209 ns,892668,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,add-output,6,22,26,1,PASS,FAIL,yes,no,7.88742653e2,3.16302801e2,3.63708124e2,2.85572539e1,-29.11432885,42,3,42,3,3,0,0,882582 ns,815169,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,add-output,6,33,0,1,PASS,FAIL,yes,no,9.15128938e2,3.50170547e2,3.97728527e2,3.12284323e1,-29.89100366,42,3,42,3,3,0,0,312584 ns,283998,2688,2688,5632,6400,6400
