n,bits,mitigation,action,repeat,elapsed_ntt_ns,mitigation_time_ns,checks_performed,check_failures,stage_checks,stage_failures,recomputations,mod_adds,mod_subs,mod_muls,memory_reads,memory_writes
32768,28,stage-checksum,recompute,8,151629373 ns,147762953,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,9,151461540 ns,147521708,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,10,151250835 ns,147355250,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,11,151139166 ns,147234625,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,12,151110457 ns,147214002,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,13,150903710 ns,146957375,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,14,151535291 ns,147586790,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,15,151277293 ns,147410837,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,16,151198999 ns,147329413,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,17,151841041 ns,147874208,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,18,151453542 ns,147568123,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,19,151861958 ns,147938336,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,20,155544917 ns,151575708,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,21,153162874 ns,149252001,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,22,151197835 ns,147283128,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,23,150879793 ns,147025709,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,24,151728833 ns,147833204,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,25,151579124 ns,147643582,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,26,151226083 ns,147287834,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,27,151850958 ns,147923747,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,28,151360915 ns,147444460,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,29,151001834 ns,147137625,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,stage-checksum,recompute,30,151694416 ns,147750084,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,1,150658082 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,2,151240833 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,3,152252417 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,4,151333958 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,5,152488960 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,6,150436250 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,7,150429458 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,8,150892083 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,9,150602707 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,10,151768376 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,11,151121958 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,12,150669416 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,13,151719834 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,14,151355793 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,15,151419834 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,16,151665499 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,17,154782501 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,18,151087624 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,19,154508168 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,20,150903375 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,21,151635666 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,22,151733748 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,23,150632459 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,24,151819414 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,25,150456291 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,26,151484499 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,27,151087958 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,28,150968041 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,29,149993375 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,none,detect-only,30,151392917 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,1,165102041 ns,161105078,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,2,165190333 ns,161145586,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,3,165836459 ns,161825375,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,4,165958290 ns,162132294,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,5,164914874 ns,160926041,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,6,165128460 ns,161099542,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,7,165088166 ns,161095622,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,8,165456499 ns,161362251,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,9,164895376 ns,160828751,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,10,165642457 ns,161667834,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,11,165053375 ns,161045292,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,12,165092083 ns,161069543,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,13,165406793 ns,161334668,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,14,165184333 ns,161127411,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,15,165124874 ns,161097168,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,16,165059208 ns,161049626,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,17,165135625 ns,161054006,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,18,165070999 ns,161090840,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,19,165466083 ns,161388636,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,20,162261498 ns,158288961,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,21,163013917 ns,159022171,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,22,165004667 ns,161028590,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,23,164535044 ns,160488085,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,24,164993085 ns,160965457,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,25,164801624 ns,160810376,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,26,168985041 ns,164769123,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,27,165143792 ns,161178751,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,28,165061375 ns,160978877,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,29,166294416 ns,162283584,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,detect-only,30,164955834 ns,160972008,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,1,165297583 ns,161202583,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,2,165021417 ns,161096419,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,3,165090626 ns,161060163,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,4,166957041 ns,162756795,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,5,166627459 ns,162714296,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,6,166108959 ns,162076374,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,7,164766416 ns,160695912,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,8,164919875 ns,160931709,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,9,165399041 ns,161428705,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,10,165090707 ns,161047623,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,11,164962209 ns,160947545,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,12,166082626 ns,162086668,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,13,165055416 ns,161076714,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,14,164952208 ns,161149544,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,15,232300959 ns,226973628,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,16,156077291 ns,152456714,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,17,164729499 ns,160736832,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,18,164690374 ns,160720375,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,19,165247208 ns,161307667,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,20,165255749 ns,161227137,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,21,163362251 ns,159387953,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,22,165218541 ns,161231839,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,23,164779499 ns,160766004,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,24,215907332 ns,210852914,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,25,249019249 ns,243252422,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,26,163995749 ns,160006460,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,27,160060916 ns,156100716,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,28,164909249 ns,160906829,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,29,165021669 ns,160990707,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,butterfly-check,recompute,30,165091248 ns,160994577,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,1,174337666 ns,170385291,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,2,172494792 ns,168338838,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,3,174535500 ns,170390410,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,4,171435500 ns,167303633,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,5,173394333 ns,169315701,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,6,174966751 ns,170819829,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,7,173954541 ns,169904542,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,8,171321250 ns,167311834,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,9,175303417 ns,171202464,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,10,176070124 ns,171887710,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,11,228623334 ns,223273536,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,12,173680001 ns,169662715,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,13,175153291 ns,171176830,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,14,173971209 ns,169848125,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,15,175118041 ns,170944963,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,16,174949001 ns,170927376,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,17,174329375 ns,170158079,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,18,177755458 ns,173740159,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,19,308262665 ns,301328504,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,20,318478001 ns,310279333,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,21,441838166 ns,432058130,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,22,270840291 ns,264558253,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,23,210361415 ns,203163372,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,24,275427292 ns,270294162,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,25,213510459 ns,208926788,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,26,247006124 ns,241984627,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,27,208821206 ns,204332081,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,28,212272416 ns,207832042,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,29,249280790 ns,241937509,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,detect-only,30,232196372 ns,226893171,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,1,209259249 ns,204229543,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,2,207863333 ns,201345866,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,3,232647498 ns,227994461,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,4,216000041 ns,211166745,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,5,237479417 ns,232174212,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,6,206699958 ns,200698251,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,7,231391458 ns,225819500,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,8,218844000 ns,212616082,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,9,281807166 ns,273372960,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,10,206132418 ns,201101048,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,11,228893167 ns,223922494,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,12,235084541 ns,229119425,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,13,211972166 ns,205891750,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,14,248773958 ns,243325205,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,15,211746043 ns,207220420,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,16,224339127 ns,219297330,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,17,211301666 ns,204345161,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,18,204371709 ns,199783335,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,19,212871126 ns,207190456,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,20,203606375 ns,198088254,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,21,831383126 ns,817448620,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,22,909464500 ns,888957164,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,23,808501543 ns,791676296,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,24,236932791 ns,232199208,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,25,217229375 ns,210747080,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,26,208379750 ns,202578917,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,27,232008750 ns,225587374,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,28,228724249 ns,220685370,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,29,231523208 ns,226367336,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
32768,54,stage-checksum,recompute,30,204237168 ns,198074546,90,0,90,0,0,1474560,1474560,3014656,3211264,3211264
